id,media_type,url,version_id
bcb8fabd-28bc-401e-a8df-f0709e16aa7b,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hres42eh/xml/BILLS-119hres42eh.xml,0c0e38f0-e591-4094-b2f4-a608938d790d
f581340a-5334-49d7-8012-37769bae5b45,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s792is/pdf/BILLS-119s792is.pdf,a3a145fb-e680-4a36-a0d4-d189687c361b
bf9b6b84-a064-4baf-8878-aff12a7a2223,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s792is/xml/BILLS-119s792is.xml,a3a145fb-e680-4a36-a0d4-d189687c361b
e1914b2b-ab6a-48aa-a0c1-22df22ec4ad9,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s705is/pdf/BILLS-119s705is.pdf,2685a114-f843-4d5b-a636-10476cc1f1b8
ee65fa45-ab66-48f3-a147-204dfe47fb29,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hres231ih/pdf/BILLS-119hres231ih.pdf,273ee327-84d0-4354-a275-d440dda2cd73
de23c5f9-74c1-4952-a391-5f9531651bdb,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hres231ih/xml/BILLS-119hres231ih.xml,273ee327-84d0-4354-a275-d440dda2cd73
c410fa36-ffa9-4c5b-8491-d1ca2fe98219,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hres227ih/pdf/BILLS-119hres227ih.pdf,e56c12e1-365b-42f7-a8a2-b6aaf0f7e3e3
a5b4aafa-c4db-4dd9-a5f7-88c8208638f7,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hres227ih/xml/BILLS-119hres227ih.xml,e56c12e1-365b-42f7-a8a2-b6aaf0f7e3e3
92f0d040-4cc7-4248-ba88-208e8a32ba35,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s705is/xml/BILLS-119s705is.xml,2685a114-f843-4d5b-a636-10476cc1f1b8
ebfa75f4-e08c-4ca4-ac4b-91cb0620230a,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s718is/pdf/BILLS-119s718is.pdf,e24f04dd-dcfb-4964-a998-840e8ec1e77b
0ab67e58-4833-4415-b820-6d48718cbc8d,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s718is/xml/BILLS-119s718is.xml,e24f04dd-dcfb-4964-a998-840e8ec1e77b
7445c038-89a3-471f-9178-0c813727f04b,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s724is/pdf/BILLS-119s724is.pdf,0dc34901-f745-476a-a92f-5d09b8ebdb5c
8a5a0e85-ee0f-4af3-9097-aabd19712c57,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s727is/pdf/BILLS-119s727is.pdf,3897c331-32ff-462f-9fe1-54206dacd0d5
06827fb2-bbe9-4ab0-809d-0eed3b5662f0,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s727is/xml/BILLS-119s727is.xml,3897c331-32ff-462f-9fe1-54206dacd0d5
29d6eecf-c40f-4c33-a80c-e34e9348cb6f,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s721is/pdf/BILLS-119s721is.pdf,a71752f5-9da5-4b7f-b805-9f2329d58913
b475b5be-de0d-4e1e-9a99-2f88db8ae856,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s721is/xml/BILLS-119s721is.xml,a71752f5-9da5-4b7f-b805-9f2329d58913
c9d7c367-6780-49c9-8db8-88a17d3022bf,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s724is/xml/BILLS-119s724is.xml,0dc34901-f745-476a-a92f-5d09b8ebdb5c
ed56abd2-9e0d-4ba4-88a2-5cabe9362f78,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s220is/pdf/BILLS-119s220is.pdf,537ee8ac-236b-4a34-92f5-754ac47ed6fe
22bfc90e-8be1-469f-8ec7-1083024d6ffc,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s711is/pdf/BILLS-119s711is.pdf,74235915-758e-4a9e-bd11-ca2f30caddae
59eca981-bb98-4013-8e4b-3cbbb796fcda,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s711is/xml/BILLS-119s711is.xml,74235915-758e-4a9e-bd11-ca2f30caddae
e3be19cc-ee21-4197-b627-8754de0c9a2f,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s220is/xml/BILLS-119s220is.xml,537ee8ac-236b-4a34-92f5-754ac47ed6fe
98ab39fa-f071-46c8-8991-dce814425171,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s730is/pdf/BILLS-119s730is.pdf,fa29fe78-259b-46bb-959e-c146402d0d75
9e96563b-8c83-4c66-93b7-51033f193b75,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1535ih/pdf/BILLS-119hr1535ih.pdf,1aa32ad8-cd33-44ce-9e95-e8ffe817b109
d19883de-9f12-4723-9260-dc69382fbcc5,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s730is/xml/BILLS-119s730is.xml,fa29fe78-259b-46bb-959e-c146402d0d75
97371fa7-95a3-46dc-a5ea-d9de562a2bd0,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1582ih/pdf/BILLS-119hr1582ih.pdf,3339aa72-8f72-43d8-a0cf-92ab5543a820
b68e355e-626f-49bc-b081-9818e5c31fa2,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1582ih/xml/BILLS-119hr1582ih.xml,3339aa72-8f72-43d8-a0cf-92ab5543a820
99f7986a-3a2e-477e-a9ee-8c73af11457f,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1535ih/xml/BILLS-119hr1535ih.xml,1aa32ad8-cd33-44ce-9e95-e8ffe817b109
6790a7c1-d177-40a5-8f58-104de524051c,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1553ih/pdf/BILLS-119hr1553ih.pdf,a8bbc316-5721-4671-b019-1199d390040e
520f4303-8600-4dba-9030-ab62f5c71f03,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1556ih/pdf/BILLS-119hr1556ih.pdf,0c22e8e9-6cc1-451a-9899-e1dc956e0f30
b16dbf17-9ba6-4e90-bc03-39a477ebbf60,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1556ih/xml/BILLS-119hr1556ih.xml,0c22e8e9-6cc1-451a-9899-e1dc956e0f30
459a77b3-bec0-4ee5-b71f-4f455a053264,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1583ih/pdf/BILLS-119hr1583ih.pdf,ff5ae2d1-1198-4dbe-8009-d299b469cb0e
04b95ce3-8da2-4f69-8000-9ac2cada4439,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1583ih/xml/BILLS-119hr1583ih.xml,ff5ae2d1-1198-4dbe-8009-d299b469cb0e
af502d91-90ab-4c38-8b99-a292fb8228c8,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1571ih/pdf/BILLS-119hr1571ih.pdf,9fcfd0f2-279d-4202-a2da-2136059b1107
61d032a0-d467-4b82-b152-d13ca7270e37,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1571ih/xml/BILLS-119hr1571ih.xml,9fcfd0f2-279d-4202-a2da-2136059b1107
25cff4c2-9e47-481c-b837-22102f8a56a7,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1553ih/xml/BILLS-119hr1553ih.xml,a8bbc316-5721-4671-b019-1199d390040e
a875e312-d901-4c47-a154-906250c6b840,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hres165ih/pdf/BILLS-119hres165ih.pdf,66f4a794-062d-4fec-841e-14a24f28f6a4
0b4bd9a7-266e-4cc2-9bce-76f38dda94cd,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr561ih/pdf/BILLS-119hr561ih.pdf,33e7a6eb-75c0-45ef-9e0e-0749cbc9ff04
5d26d2b8-50cf-4c41-acf1-7f3b0da33b41,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hres165ih/xml/BILLS-119hres165ih.xml,66f4a794-062d-4fec-841e-14a24f28f6a4
c4b0886c-cbf6-4acd-868a-6559800eeea2,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s743is/pdf/BILLS-119s743is.pdf,45cb5353-c854-41be-b1fc-6a6ceeb9896b
38d25208-c137-4f2d-9a61-57f12c10659a,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr1587ih/pdf/BILLS-119hr1587ih.pdf,8b862ad5-de0c-4770-8743-74c4ead8265f
4d27e211-b347-4bf4-a1fd-2c9c26e69701,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr1587ih/xml/BILLS-119hr1587ih.xml,8b862ad5-de0c-4770-8743-74c4ead8265f
d6857616-614d-42a0-88b1-26060a459430,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s743is/xml/BILLS-119s743is.xml,45cb5353-c854-41be-b1fc-6a6ceeb9896b
9ba50f4a-38c4-490a-a8fc-351bb48665e0,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s755is/pdf/BILLS-119s755is.pdf,3f4cc88d-883b-4a0a-ad0f-9cb67eba2303
493fda5e-a0d4-4534-a4d8-4cf849784579,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr561ih/xml/BILLS-119hr561ih.xml,33e7a6eb-75c0-45ef-9e0e-0749cbc9ff04
93236ce3-4d61-4d13-acd1-ab0e8becff5d,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s755is/xml/BILLS-119s755is.xml,3f4cc88d-883b-4a0a-ad0f-9cb67eba2303
e57a7ccd-cc28-4273-a586-a01a964c773a,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr811ih/pdf/BILLS-119hr811ih.pdf,c0ff43ad-55b8-4300-acda-2746afc38294
5ecdeaf9-1f2b-4484-a562-c4fc2bd540e8,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s747is/pdf/BILLS-119s747is.pdf,995e36df-000e-43a3-a896-2105d1ee13fc
be908b90-369f-45e7-b831-c9ffb081d7b1,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr811ih/xml/BILLS-119hr811ih.xml,c0ff43ad-55b8-4300-acda-2746afc38294
eb248ec8-4341-462a-b31f-e000353a5bec,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s303is/pdf/BILLS-119s303is.pdf,74ef779b-5bdb-4463-a6bb-bb0aa75f6dc2
391f1f29-20bf-4c92-8baa-8fde98c7ccf1,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s747is/xml/BILLS-119s747is.xml,995e36df-000e-43a3-a896-2105d1ee13fc
8f192b32-4719-428e-a035-c93d2c3c0254,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s303is/xml/BILLS-119s303is.xml,74ef779b-5bdb-4463-a6bb-bb0aa75f6dc2
d24954a9-90d0-4911-8701-d5fb2d9e9d14,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s648is/pdf/BILLS-119s648is.pdf,2f73dd0d-55b8-4d1a-bb18-fa55a1085997
e25fcae6-973b-42c4-87f9-fc919e1419ad,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s739is/pdf/BILLS-119s739is.pdf,db8d7f99-a98c-400b-a2a3-382a9ba9052f
8bf065e4-e293-4c9b-8170-7ed59c425ed7,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s739is/xml/BILLS-119s739is.xml,db8d7f99-a98c-400b-a2a3-382a9ba9052f
7d7f2a58-6c93-4c39-a97b-fcda687790d2,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s648is/xml/BILLS-119s648is.xml,2f73dd0d-55b8-4d1a-bb18-fa55a1085997
8acd58c2-b2c4-4cba-9ecb-7ce08b2f6142,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s662is/pdf/BILLS-119s662is.pdf,93965911-996d-4309-9c4e-56958aecc50b
b4189e4a-4bdd-4bee-b306-9c2f73d7bf64,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s675is/pdf/BILLS-119s675is.pdf,dfd32b8b-f5bc-44e3-a1ca-0224cd7d14e7
de769965-342f-464f-8e65-52ef2fc07cd2,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s675is/xml/BILLS-119s675is.xml,dfd32b8b-f5bc-44e3-a1ca-0224cd7d14e7
8825ad3d-4257-4b8d-8d4c-57a2b016db9d,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s662is/xml/BILLS-119s662is.xml,93965911-996d-4309-9c4e-56958aecc50b
c00d9106-0b50-4547-862f-31cf019b8042,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s646is/pdf/BILLS-119s646is.pdf,cb00f650-fc04-425e-80d6-89f3e0ee2c40
676f2bc7-b387-4bf1-89bc-2f9cc0e91162,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s646is/xml/BILLS-119s646is.xml,cb00f650-fc04-425e-80d6-89f3e0ee2c40
be1dd06a-ed25-4539-9e27-67f26c53634a,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s669is/pdf/BILLS-119s669is.pdf,8fefeb44-fc9b-45b4-bc4f-211e02d85a2e
fe822902-d3ad-4caa-ad90-e38f68cf74f7,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s669is/xml/BILLS-119s669is.xml,8fefeb44-fc9b-45b4-bc4f-211e02d85a2e
e633e11b-cf4e-4aaf-8d18-010d3d76f647,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s666is/pdf/BILLS-119s666is.pdf,f525782a-403f-4811-baf1-4089ffcccbb0
ceb922d9-f323-486f-99d3-9e977aadae89,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s666is/xml/BILLS-119s666is.xml,f525782a-403f-4811-baf1-4089ffcccbb0
d4fb8c88-ba54-46b3-8bae-5f9419e9d12d,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s664is/pdf/BILLS-119s664is.pdf,168748a2-8af8-4b48-ba9d-bed034f479ce
a836f2ab-daba-4adb-96d0-80c43f1a4e7a,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s664is/xml/BILLS-119s664is.xml,168748a2-8af8-4b48-ba9d-bed034f479ce
82caacdf-1952-4e71-a16a-acef57ad530c,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s681is/pdf/BILLS-119s681is.pdf,d13128db-61d1-4a99-800f-f10e25f101c5
b42f3a4f-8e0f-4380-a67d-4ace5af7e9d7,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s670is/pdf/BILLS-119s670is.pdf,f622005d-9470-4535-bbbf-723def12a99d
5f321413-82e5-4f62-8f42-2bae54ca344b,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s670is/xml/BILLS-119s670is.xml,f622005d-9470-4535-bbbf-723def12a99d
be81f8ac-beab-4813-8917-5d1a906923c8,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s657is/pdf/BILLS-119s657is.pdf,34e83e27-51d8-4c08-b7c7-311e4e7975a6
7a4f8797-6c7e-48fa-9ac9-0202cb20f0c1,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s657is/xml/BILLS-119s657is.xml,34e83e27-51d8-4c08-b7c7-311e4e7975a6
9423941e-be0c-40f9-8aa7-75284368efc4,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s681is/xml/BILLS-119s681is.xml,d13128db-61d1-4a99-800f-f10e25f101c5
ba10b90b-254c-4e28-b014-a4b74bc70311,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s650is/pdf/BILLS-119s650is.pdf,17217cc6-7686-4ff1-b6c7-6ff49855d291
ea25e95d-6766-49b1-b8cf-dcc815cd8bce,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s650is/xml/BILLS-119s650is.xml,17217cc6-7686-4ff1-b6c7-6ff49855d291
fb5d9f39-1c68-4b74-908d-78a0c849f20d,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2169ih/pdf/BILLS-119hr2169ih.pdf,12776879-f301-46fc-89b2-fc1b9824ff39
d6491c25-61bc-4d07-8c36-ee8b7c147da1,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s652is/pdf/BILLS-119s652is.pdf,4b21e679-5872-4adf-8bd1-808a352a6d8d
9fed7499-2614-4f27-bcb0-703145c7d869,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s652is/xml/BILLS-119s652is.xml,4b21e679-5872-4adf-8bd1-808a352a6d8d
fab01e87-634d-4049-b099-1078ec9f365f,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2220ih/pdf/BILLS-119hr2220ih.pdf,b242ac4f-312c-42e2-8ea5-47a46561d2a3
ee3aedc8-ae50-41cf-9904-99253a76bada,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2220ih/xml/BILLS-119hr2220ih.xml,b242ac4f-312c-42e2-8ea5-47a46561d2a3
016cff21-2582-426f-a569-24984b6b3624,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119s651is/pdf/BILLS-119s651is.pdf,2e675d50-c0f1-40df-8303-bb5501e57343
f0367b4c-f397-4b7a-9e91-6eaddaf37b3b,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119s651is/xml/BILLS-119s651is.xml,2e675d50-c0f1-40df-8303-bb5501e57343
91762425-b0d0-47d8-abb7-6a9286436bcf,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2205ih/pdf/BILLS-119hr2205ih.pdf,9e7d7dae-4160-4946-a0fb-7f096b446219
4861e253-87cf-4b18-af1d-4f9c450450f5,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2205ih/xml/BILLS-119hr2205ih.xml,9e7d7dae-4160-4946-a0fb-7f096b446219
fbe97124-58ec-45bd-ba16-1d0952a8d28d,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2169ih/xml/BILLS-119hr2169ih.xml,12776879-f301-46fc-89b2-fc1b9824ff39
10154484-1374-4b24-a6c0-15e87b2d4fb8,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2214ih/pdf/BILLS-119hr2214ih.pdf,69265afd-708a-4a54-ac0b-15cdc30088b6
56517542-7852-4796-a742-b6aff9aa858b,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2239ih/pdf/BILLS-119hr2239ih.pdf,2676570c-6766-44d0-9043-397622a8a76c
b2165503-575a-4583-a636-640ab7405d38,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2239ih/xml/BILLS-119hr2239ih.xml,2676570c-6766-44d0-9043-397622a8a76c
5c928db6-0022-49b0-b9f5-4e6bcae31028,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2186ih/pdf/BILLS-119hr2186ih.pdf,790b7993-5713-435f-9e08-33f541728aaf
2b9a2c3c-f198-441b-b009-c993cd1fae3b,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2186ih/xml/BILLS-119hr2186ih.xml,790b7993-5713-435f-9e08-33f541728aaf
1b485f67-74e9-4480-8d5a-4ba5311b79ef,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2214ih/xml/BILLS-119hr2214ih.xml,69265afd-708a-4a54-ac0b-15cdc30088b6
b100e16a-c7af-4e5f-b29a-94468a4a57aa,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr644ih/pdf/BILLS-119hr644ih.pdf,3f843e2f-fb76-4cd9-b0d7-754747a405c1
4053a2c0-ce80-4a59-b983-650768ca64a5,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2196ih/pdf/BILLS-119hr2196ih.pdf,57e87809-2f50-481a-a624-80d9243ba972
a93ad9e4-24b6-4f66-aa4e-dc9148976d8c,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2196ih/xml/BILLS-119hr2196ih.xml,57e87809-2f50-481a-a624-80d9243ba972
c4f0d824-a42f-4667-8d14-265045a8692f,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr644ih/xml/BILLS-119hr644ih.xml,3f843e2f-fb76-4cd9-b0d7-754747a405c1
f619f5d0-d10b-40dd-879d-4a44d96da7e2,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2172ih/pdf/BILLS-119hr2172ih.pdf,83d5750d-7eea-4a52-a175-416708e87f8f
d6b193d8-c11f-4ac6-ac2d-65642ed82e3a,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2237ih/pdf/BILLS-119hr2237ih.pdf,d3bd9b0d-7b80-4e77-aadc-ea6c5c19607c
ca8f6e85-0f64-45f8-aaec-c0de09968496,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2237ih/xml/BILLS-119hr2237ih.xml,d3bd9b0d-7b80-4e77-aadc-ea6c5c19607c
bd070681-03a2-4915-953e-ecaa8828db5c,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2176ih/pdf/BILLS-119hr2176ih.pdf,39e3e7a5-79fe-424d-bb83-a0561f8ab00c
a62b60e1-bd8a-411a-ab42-4e48f5039a2f,text/xml,https://www.govinfo.gov/content/pkg/BILLS-119hr2176ih/xml/BILLS-119hr2176ih.xml,39e3e7a5-79fe-424d-bb83-a0561f8ab00c
045a1907-9f0c-4c32-9d2b-0a2a20d40ff5,application/pdf,https://www.govinfo.gov/content/pkg/BILLS-119hr2188ih/pdf/BILLS-119hr2188ih.pdf,059fa28d-2576-482c-9f3c-4f5fa5b40154
